v acc
4203.51,-0.14
4203.38,-0.13
4203.25,-0.13
4203.12,-0.13
4202.99,-0.12
4202.87,-0.40
4202.47,-0.26
4202.21,-0.24
4201.97,-0.23
4201.75,-0.21
4201.53,-0.04
4201.50,0.00
4201.50,0.00
4201.50,0.00
4201.50,0.00
4201.50,0.00
4201.50,0.00
4201.50,0.00
4201.50,0.00
4201.50,0.00
4201.50,0.00
4201.50,0.00
4201.51,0.00
4201.51,0.01
4201.51,0.01
4201.52,0.01
4201.53,0.01
4201.54,0.01
4201.55,0.02
4201.57,0.02
4201.59,0.02
4201.61,0.03
4201.64,0.03
4201.67,0.09
4201.76,0.10
4201.85,0.11
4201.96,0.11
4202.07,0.46
4202.53,0.41
4202.94,0.32
4203.26,0.23
4203.49,0.54
4204.03,1.07
4205.10,2.63
4207.74,4.37
4212.11,5.55
4217.66,7.15
4224.80,6.80
4231.61,5.95
4237.56,4.90
4242.46,3.78
4246.24,2.68
4248.92,2.17
4251.08,0.82
4251.90,-0.07
4251.84,-0.60
4251.24,-0.88
4250.37,-0.99
4249.38,-1.10
4248.28,-1.08
4247.20,-1.04
4246.16,-0.83
4245.33,-0.80
4244.53,-0.78
4243.76,-0.02
4243.73,0.00
4243.73,0.00
4243.73,0.00
4243.73,0.00
4243.73,0.00
4243.73,0.00
4243.73,0.00
4243.73,0.00
4243.73,0.00
4243.73,0.00
4243.74,0.00
4243.74,0.00
4243.74,0.00
4243.74,0.00
4243.74,0.00
4243.74,0.00
4243.75,0.00
4243.75,0.00
4243.75,0.00
4243.76,0.01
4243.77,0.01
4243.78,0.01
4243.79,0.01
4243.80,0.05
4243.86,0.05
4243.91,0.04
4243.95,0.03
4243.98,0.07
4244.05,0.11
4244.16,0.30
4244.45,0.52
4244.97,0.66
4245.63,0.74
4246.37,0.68
4247.05,0.58
4247.63,0.47
4248.10,0.36
4248.45,0.25
4248.70,0.20
4248.90,0.07
4248.97,-0.02
4248.95,-0.07
4248.89,-0.09
4248.79,-0.10
4248.69,-0.12
4248.57,-0.12
4248.46,-0.11
4248.34,-0.08
4248.26,-0.08
4248.18,-0.08
4248.10,-0.08
4248.02,-0.07
4247.95,-0.08
4247.87,-0.08
4247.79,-0.08
4247.71,-0.08
4247.63,-0.08
4247.56,-0.07
4247.48,-0.09
4247.39,-0.09
4247.29,-0.09
4247.20,-0.09
4247.12,-0.09
4247.03,-0.08
4246.95,-0.16
4246.78,-0.16
4246.63,-0.15
4246.48,-0.14
4246.34,-0.13
4246.20,-0.19
4246.01,-0.18
4245.83,-0.17
4245.66,-0.15
4245.51,-0.14
4245.37,0.00
4245.37,0.00
4245.37,0.00
4245.37,0.00
4245.37,0.00
4245.37,0.00
4245.37,0.00
4245.37,0.00
4245.37,0.00
4245.37,0.00
4245.37,0.00
4245.38,0.00
4245.38,0.00
4245.38,0.00
4245.38,0.00
4245.39,0.00
4245.39,0.00
4245.39,0.00
4245.40,0.01
4245.41,0.01
4245.42,0.02
4245.44,0.02
4245.46,0.02
4245.48,0.02
4245.50,0.05
4245.55,0.05
4245.60,0.06
4245.66,0.06
4245.72,0.07
4245.78,0.07
4245.85,0.22
4246.07,0.23
4246.30,0.22
4246.52,0.21
4246.74,0.20
4246.94,0.18
4247.12,0.16
4247.28,0.21
4247.49,0.17
4247.66,0.13
4247.80,0.11
4247.91,0.09
4248.00,0.09
4248.10,0.51
4248.60,1.10
4249.70,1.97
4251.67,2.88
4254.55,3.67
4258.22,7.73
4265.95,8.30
4274.25,7.87
4282.12,6.87
4288.99,5.61
4294.60,4.28
4298.88,3.81
4302.70,1.91
4304.61,0.56
4305.17,-0.31
4304.85,-0.81
4304.04,-1.05
4302.99,-1.21
4301.78,-1.24
4300.54,-1.21
4299.33,-1.17
4298.16,-1.12
4297.04,-1.08
4295.96,-1.28
4294.68,-1.23
4293.45,-0.96
4292.50,-0.93
4291.56,-0.92
4290.65,-0.90
4289.75,-0.88
4288.87,-0.87
4288.00,-1.00
4287.00,-0.98
4286.02,-0.96
4285.06,-0.94
4284.12,-0.92
4283.20,-0.90
4282.30,-2.09
4280.21,-1.98
4278.23,-1.87
4276.37,-1.76
4274.60,-1.66
4272.94,-2.76
4270.18,-2.49
4267.68,-2.25
4265.43,-2.03
4263.41,-3.61
4259.80,-2.90
4256.91,-2.32
4254.59,-1.86
4252.73,-0.21
4252.52,0.00
4252.52,0.00
4252.52,0.00
4252.52,0.00
4252.52,0.00
4252.52,0.00
4252.52,0.00
4252.52,0.00
4252.52,0.00
4252.52,0.00
4252.52,0.00
